nombre_indicador,SpatialDimType,SpatialDim,SpatialDim_es,TimeDim,Numeric_value
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,1997,110.39
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,1998,112.566
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,1999,107.407
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2000,109.177
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2001,110.434
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2002,106.66
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2003,99.616
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2004,96.107
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2005,93.434
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2006,90.832
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2007,91.574
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2008,90.46
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2009,89.986
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2010,89.008
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2011,90.535
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2012,90.895
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2013,83.341
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2014,81.595
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2015,80.387
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2016,77.794
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2017,78.608
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2018,76.279
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2019,71.729
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2020,66.848
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2021,64.054
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2022,63.163
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2023,62.368
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GTM,Guatemala,2024,61.78
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,1995,109.662
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,1996,107.87
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,1997,106.798
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,1998,107.852
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,1999,105.22
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2000,102.276
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2001,98.17
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2002,96.687
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2003,95.236
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2004,91.83
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2005,91.116
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2006,89.608
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2007,87.54
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2008,84.919
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2009,82.172
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2010,80.478
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2011,78.026
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2012,75.301
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2013,74.269
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2014,73.888
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2015,73.404
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2016,71.979
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2017,70.484
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2018,69.664
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2019,68.995
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2020,67.801
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2021,66.556
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2022,64.636
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2023,63.071
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,GUY,Guyana,2024,61.523
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,1995,127.981
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,1996,128.792
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,1997,128.075
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,1998,128.282
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,1999,125.774
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2000,123.567
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2001,120.47
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2002,116.121
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2003,111.749
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2004,108.406
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2005,104.158
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2006,101.141
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2007,97.358
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2008,94.706
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2009,91.994
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2010,89.482
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2011,86.963
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2012,84.451
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2013,81.681
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2014,79.562
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2015,77.993
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2016,76.868
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2017,75.341
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2018,74.666
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2019,73.802
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2020,72.874
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2021,71.972
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2022,71.333
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2023,70.331
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HND,Honduras,2024,69.554
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,1995,74.355
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,1996,75.421
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,1997,76.016
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,1998,76.333
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,1999,76.999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2000,76.165
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2001,72.865
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2002,70.754
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2003,68.179
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2004,66.984
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2005,66.881
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2006,67.325
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2007,65.525
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2008,64.373
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2009,63.865
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2010,62.688
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2011,60.962
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2012,61.256
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2013,59.297
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2014,57.571
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2015,56.276
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2016,55.897
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2017,55.628
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2018,54.556
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2019,54.241
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2020,53.643
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2021,52.545
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2022,51.837
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2023,51.19
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,HTI,Haití,2024,50.519
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,1995,97.751
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,1996,92.383
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,1997,91.028
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,1998,88.956
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,1999,83.9
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2000,74.835
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2001,73.052
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2002,70.518
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2003,69.101
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2004,68.767
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2005,66.019
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2006,65.782
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2007,59.595
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2008,58.165
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2009,56.882
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2010,52.838
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2011,52.6
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2012,52.798
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2013,50.954
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2014,46.678
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2015,45.715
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2016,41.868
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2017,38.554
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2018,35.232
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2019,33.952
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2020,33.313
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2021,32.764
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2022,32.021
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2023,31.596
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,JAM,Jamaica,2024,31.079
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,1995,84.444
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,1996,75.785
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,1997,69.482
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,1998,62.849
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,1999,58.654
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2000,57.579
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2001,59.389
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2002,55.522
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2003,52.936
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2004,50.923
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2005,47.153
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2006,45.694
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2007,45.207
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2008,42.173
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2009,41.246
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2010,40.43
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2011,39.74
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2012,39.099
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2013,38.761
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2014,40.487
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2015,39.705
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2016,39.327
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2017,38.726
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2018,38.533
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2019,38.493
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2020,37.408
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2021,36.918
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2022,36.264
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2023,35.764
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,LCA,Santa Lucía,2024,35.286
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,1995,127.574
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,1996,124.062
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,1997,118.874
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,1998,117.641
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,1999,116.289
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2000,113.855
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2001,112.328
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2002,110.433
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2003,108.971
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2004,106.659
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2005,104.654
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2006,102.927
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2007,101.112
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2008,99.373
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2009,98.368
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2010,97.947
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2011,96.792
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2012,96.372
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2013,95.083
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2014,94.226
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2015,93.552
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2016,91.879
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2017,90.951
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2018,89.65
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2019,88.623
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2020,87.361
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2021,85.648
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2022,83.964
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2023,82.473
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2024,81.115
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,1995,90.382
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,1996,89.746
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,1997,92.253
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,1998,93.834
